filename,class,xmin,ymin,width,height,xmax,ymax
"Morganza_all/015699@29.7267014543573,-90.599619904628.jpg",6,262,274,165,105,427,379
"Morganza_all/015700@29.7270108391933,-90.6001887587828.jpg",6,138,268,241,125,379,393
"Morganza_all/015701@29.7275099854505,-90.6003074728134.jpg",2,0,138,403,270,403,408
"Morganza_all/015702@29.7276038022426,-90.6005270820792.jpg",1,119,283,235,119,354,402
"Morganza_all/015703@29.7278080808581,-90.6014067745968.jpg",2,0,3,639,540,639,543
"Morganza_all/015704@29.7277284461805,-90.6011707396058.jpg",2,0,2,639,562,639,564
"Morganza_all/015705@29.7274603819466,-90.6016296157335.jpg",2,0,194,571,264,571,458
"Morganza_all/015706@29.7273041330029,-90.6017042014399.jpg",1,342,278,183,128,525,406
"Morganza_all/015707@29.7271906617808,-90.6017866027799.jpg",2,0,223,516,276,516,499
"Morganza_all/015708@29.7268643284468,-90.6020092849845.jpg",1,0,240,479,253,479,493
"Morganza_all/015709@29.7266795909649,-90.6020840779462.jpg",1,0,240,379,235,379,475
"Morganza_all/015710@29.7265306454369,-90.6021912183477.jpg",3,115,212,344,298,459,510
"Morganza_all/015711@29.7262820363218,-90.6023072786141.jpg",1,64,223,492,251,556,474
"Morganza_all/015712@29.7261614880648,-90.6023978903392.jpg",1,144,236,435,264,579,500
"Morganza_all/015713@29.7258708274039,-90.6026366279585.jpg",1,43,226,468,238,511,464
"Morganza_all/015714@29.725345510456,-90.6029341988798.jpg",1,10,230,354,257,364,487
"Morganza_all/015715@29.7252108083811,-90.6030412325774.jpg",1,103,238,538,237,641,475
"Morganza_all/015716@29.7249974911961,-90.6030999108613.jpg",2,16,240,625,217,641,457
"Morganza_all/015717@29.7260748419165,-90.6021863902722.jpg",1,131,214,463,289,594,503
"Morganza_all/015718@29.7264295731439,-90.6019472138183.jpg",3,231,214,304,302,535,516
"Morganza_all/015719@29.7265925805904,-90.6018072978951.jpg",1,297,200,325,313,622,513
"Morganza_all/015720@29.7267632103476,-90.6017571199159.jpg",3,140,256,480,223,620,479
"Morganza_all/015721@29.7269972109721,-90.6015758825098.jpg",3,236,285,105,85,341,370
"Morganza_all/015722@29.7271464289152,-90.6015177003326.jpg",2,281,212,358,278,639,490
"Morganza_all/015723@29.7273094813899,-90.6013859426598.jpg",2,0,173,519,311,519,484
"Morganza_all/015724@29.7274445005859,-90.6013360242368.jpg",2,270,183,371,291,641,474
"Morganza_all/015725@29.7271511854146,-90.6010933943257.jpg",6,201,254,234,106,435,360
"Morganza_all/015726@29.7268955890818,-90.6039409251152.jpg",1,57,273,506,123,563,396
"Morganza_all/015727@29.7266337558341,-90.6041469349212.jpg",1,103,265,491,126,594,391
"Morganza_all/015728@29.7263906152151,-90.6046638090659.jpg",3,6,206,468,196,474,402
"Morganza_all/015729@29.7260755353591,-90.6044425660031.jpg",1,57,284,478,113,535,397
"Morganza_all/015730@29.7260946595938,-90.6048311854347.jpg",5,336,289,164,105,500,394
"Morganza_all/015731@29.7258134855164,-90.6046096954569.jpg",3,99,282,434,119,533,401
"Morganza_all/015732@29.72573140325,-90.6051059521085.jpg",2,0,271,436,124,436,395
"Morganza_all/015733@29.7253571169919,-90.6049143151529.jpg",1,166,278,433,107,599,385
"Morganza_all/015734@29.7253847093327,-90.6053028702316.jpg",1,34,247,571,144,605,391
"Morganza_all/015735@29.72515605249,-90.6053725565874.jpg",1,200,271,154,94,354,365
"Morganza_all/015736@29.7251035635359,-90.6050813802997.jpg",1,155,276,425,118,580,394
"Morganza_all/015737@29.7249621104732,-90.6055780650383.jpg",1,40,257,478,141,518,398
"Morganza_all/015738@29.724528589962,-90.6054160019849.jpg",2,142,257,492,150,634,407
"Morganza_all/015739@29.7246745693812,-90.6057356712225.jpg",1,61,257,509,153,570,410
"Morganza_all/015740@29.7241309685428,-90.6056132872127.jpg",1,211,270,419,131,630,401
"Morganza_all/015741@29.7243111494809,-90.605981257381.jpg",2,0,265,438,115,438,380
"Morganza_all/015742@29.7240215079818,-90.6057598612363.jpg",1,328,267,187,158,515,425
"Morganza_all/015743@29.7235564781151,-90.6060353589035.jpg",2,121,268,518,127,639,395
"Morganza_all/015744@29.7233130346606,-90.6064938977817.jpg",2,132,263,202,102,334,365
"Morganza_all/015745@29.7232689901919,-90.6062026648969.jpg",2,123,267,512,127,635,394
"Morganza_all/015746@29.7229644816373,-90.6063603584342.jpg",2,109,260,532,142,641,402
"Morganza_all/015747@29.7231614119982,-90.6066893575789.jpg",1,165,264,204,141,369,405
"Morganza_all/015748@29.7226942826281,-90.6065858534232.jpg",1,107,270,528,127,635,397
"Morganza_all/015749@29.722305291479,-90.6068025064537.jpg",2,162,256,479,128,641,384
"Morganza_all/015750@29.7222739390835,-90.6072692016798.jpg",3,79,275,481,141,560,416
"Morganza_all/015751@29.7220008360468,-90.6069699313656.jpg",2,67,261,566,138,633,399
"Morganza_all/015752@29.7220119394025,-90.6074460520969.jpg",2,1,271,565,169,566,440
"Morganza_all/015753@29.7217132930525,-90.6071274973783.jpg",1,160,267,452,135,612,402
"Morganza_all/015754@29.7217331077469,-90.6076424308745.jpg",1,74,251,382,166,456,417
"Morganza_all/015755@29.7213753341621,-90.6073729178918.jpg",2,113,266,523,143,636,409
"Morganza_all/015756@29.724178620476,-90.6065556285972.jpg",2,207,270,428,135,635,405
"Morganza_all/015757@29.7243667306292,-90.6068263786485.jpg",2,0,257,504,172,504,429
"Morganza_all/015758@29.7241300338542,-90.6069739072332.jpg",2,142,262,492,191,634,453
"Morganza_all/015759@29.7239439136547,-90.6070627190932.jpg",1,111,269,370,166,481,435
"Morganza_all/015760@29.7238173236066,-90.6071802412475.jpg",1,0,274,636,197,636,471
"Morganza_all/015761@29.7236563705864,-90.6072202879002.jpg",1,115,271,443,165,558,436
"Morganza_all/015762@29.7235383575668,-90.6073572177792.jpg",1,117,259,419,187,536,446
"Morganza_all/015763@29.7233184653916,-90.6074754477167.jpg",1,81,261,376,199,457,460
"Morganza_all/015764@29.7231067200504,-90.6075352697178.jpg",1,11,242,435,206,446,448
"Morganza_all/015765@29.7228279145887,-90.6077413853967.jpg",5,142,278,276,106,418,384
"Morganza_all/015766@29.7229652576851,-90.6080319410695.jpg",5,190,289,129,92,319,381
"Morganza_all/015767@29.7230261299284,-90.6083036444538.jpg",2,0,263,439,148,439,411
"Morganza_all/015768@29.7231976729712,-90.6086425352648.jpg",2,120,291,521,153,641,444
"Morganza_all/015769@29.7228234716426,-90.6084703282266.jpg",2,0,275,447,157,447,432
"Morganza_all/015770@29.7226757270422,-90.607829980034.jpg",3,104,268,455,182,559,450
"Morganza_all/015771@29.7225491900858,-90.6079572345012.jpg",1,24,265,514,202,538,467
"Morganza_all/015772@29.7224055253294,-90.6080554388978.jpg",1,99,268,479,191,578,459
"Morganza_all/015773@29.7221414305503,-90.6078532629202.jpg",3,123,287,385,106,508,393
"Morganza_all/015774@29.7222616996939,-90.6081245332856.jpg",5,318,311,137,122,455,433
"Morganza_all/015775@29.7220839944272,-90.6082035452135.jpg",2,0,291,423,169,423,460
"Morganza_all/015776@29.7219489602743,-90.6083308915515.jpg",1,78,298,451,124,529,422
"Morganza_all/015777@29.7216869864818,-90.6085077069098.jpg",1,53,298,452,130,505,428
"Morganza_all/015778@29.7215091738396,-90.6085673113641.jpg",1,82,261,341,206,423,467
"Morganza_all/015779@29.7214396979509,-90.6082762672101.jpg",4,234,288,254,151,488,439
"Morganza_all/015780@29.7212255902189,-90.6079085180802.jpg",3,165,299,385,119,550,418
"Morganza_all/015781@29.7228385595582,-90.6081300542509.jpg",1,34,261,384,206,418,467
"Morganza_all/015782@29.722618988746,-90.6083065958359.jpg",5,276,290,104,104,380,394
"Morganza_all/015783@29.7226374039845,-90.6085688394207.jpg",1,0,281,464,148,464,429
"Morganza_all/015784@29.7223400209914,-90.6084835356017.jpg",1,147,286,205,98,352,384
"Morganza_all/015785@29.7221116843476,-90.6086115264437.jpg",1,90,255,548,172,638,427
"Morganza_all/015786@29.7219509990292,-90.6087001491797.jpg",2,172,262,464,180,636,442
"Morganza_all/015787@29.7220455086361,-90.6089132904208.jpg",1,50,227,300,205,350,432
"Morganza_all/015788@29.7218850911403,-90.6090504916518.jpg",1,264,280,236,155,500,435
"Morganza_all/015789@29.7217058306048,-90.608847731116.jpg",1,2,240,536,217,538,457
"Morganza_all/015790@29.7214142643585,-90.6090490493619.jpg",1,0,247,475,178,475,425
"Morganza_all/015792@29.7210994852473,-90.6084973776833.jpg",1,33,278,561,120,594,398
"Morganza_all/015793@29.7207648143898,-90.6078000809048.jpg",2,47,240,592,281,639,521
"Morganza_all/015794@29.7205047299402,-90.6079404623818.jpg",5,290,272,202,109,492,381
"Morganza_all/015795@29.7203524212643,-90.6080071597736.jpg",1,297,275,340,112,637,387
"Morganza_all/015796@29.7205006325357,-90.6083486675118.jpg",2,0,220,376,180,376,400
"Morganza_all/015797@29.7211012154492,-90.6088108076777.jpg",1,63,307,274,110,337,417
"Morganza_all/015798@29.7209933859055,-90.6088698728328.jpg",1,130,310,169,123,299,433
"Morganza_all/015799@29.7211096988244,-90.6091970281783.jpg",1,104,240,520,203,624,443
"Morganza_all/015800@29.7214222924299,-90.6093478479283.jpg",1,135,259,377,164,512,423
"Morganza_all/015801@29.7212254757771,-90.609422143572.jpg",2,0,257,577,167,577,424
"Morganza_all/015802@29.7210671886651,-90.6095617848252.jpg",2,0,285,328,134,328,419
"Morganza_all/015803@29.7206154999975,-90.6095650533858.jpg",2,194,261,442,156,636,417
"Morganza_all/015804@29.7205116510554,-90.6091940804203.jpg",2,0,299,408,150,408,449
"Morganza_all/015805@29.7203954989381,-90.6088960677224.jpg",1,64,286,484,102,548,388
"Morganza_all/015806@29.7201814038909,-90.6081468943578.jpg",1,156,268,472,118,628,386
"Morganza_all/015807@29.7201580207142,-90.6085187870477.jpg",1,116,272,268,128,384,400
"Morganza_all/015808@29.7203467707109,-90.6092900087512.jpg",2,0,278,636,228,636,506
"Morganza_all/015809@29.7202795200317,-90.6097861585222.jpg",2,97,259,542,170,639,429
"Morganza_all/015810@29.7202239550507,-90.61009265966.jpg",2,0,286,421,141,421,427
"Morganza_all/015812@29.7218809761622,-90.6094611283703.jpg",1,176,302,396,114,572,416
"Morganza_all/015813@29.7220838107311,-90.6093211948549.jpg",2,120,263,518,173,638,436
"Morganza_all/015814@29.7223373560784,-90.6091516881838.jpg",5,307,273,256,158,563,431
"Morganza_all/015815@29.7225895858071,-90.6099006354809.jpg",1,184,300,254,87,438,387
"Morganza_all/015816@29.7225847228635,-90.6090187086458.jpg",2,105,283,536,149,641,432
"Morganza_all/015817@29.7231098919932,-90.6096490493221.jpg",3,134,282,447,107,581,389
"Morganza_all/015818@29.7229650478781,-90.6087608542088.jpg",5,403,264,200,98,603,362
"Morganza_all/015819@29.7236044802165,-90.6093466074337.jpg",1,250,198,309,219,559,417
"Morganza_all/015820@29.7244857577208,-90.6087935675904.jpg",2,19,267,621,179,640,446
"Morganza_all/015821@29.725081793646,-90.6084320956323.jpg",1,149,246,444,202,593,448
"Morganza_all/015822@29.7253476268641,-90.608182340592.jpg",2,106,271,483,115,589,386
"Morganza_all/015823@29.7255818855859,-90.6079765440307.jpg",5,238,293,226,104,464,397
"Morganza_all/015824@29.7258736647874,-90.6078140601441.jpg",1,172,267,379,141,551,408
"Morganza_all/015825@29.7260638589744,-90.6076960434023.jpg",3,233,271,270,109,503,380
"Morganza_all/015826@29.7263048995946,-90.6075631012054.jpg",5,209,286,205,107,414,393
"Morganza_all/015827@29.726558362114,-90.6073790274354.jpg",3,137,289,343,89,480,378
"Morganza_all/015828@29.7268381874902,-90.6073624086777.jpg",3,249,254,215,160,464,414
"Morganza_all/015829@29.7239154733699,-90.6103648295239.jpg",1,101,189,414,209,515,398
"Morganza_all/015830@29.7233896161194,-90.6107622307104.jpg",1,21,261,380,161,401,422
"Morganza_all/015831@29.7230854096254,-90.6109757991795.jpg",1,219,289,211,119,430,408
"Morganza_all/015832@29.7229140282622,-90.6110499406706.jpg",3,217,291,189,120,406,411
"Morganza_all/015833@29.7225985752963,-90.6103743486272.jpg",1,12,279,471,159,483,438
"Morganza_all/015834@29.7250435790806,-90.6107284161571.jpg",1,243,293,275,120,518,413
"Morganza_all/015835@29.7251639128582,-90.6106327760844.jpg",1,249,269,253,136,502,405
"Morganza_all/015836@29.7253986571534,-90.6105144750954.jpg",2,218,279,415,126,633,405
"Morganza_all/015837@29.7255889213482,-90.6104037415252.jpg",1,266,254,312,144,578,398
"Morganza_all/015838@29.7258678916296,-90.6102268013677.jpg",3,245,254,277,160,522,414
"Morganza_all/015839@29.7260451153262,-90.6100651520305.jpg",1,301,205,321,213,622,418
"Morganza_all/015840@29.7261531059318,-90.6100352275481.jpg",1,252,261,167,154,419,415
"Morganza_all/015841@29.7262355398794,-90.6099835907864.jpg",1,286,244,288,147,574,391
"Morganza_all/015842@29.7264195847536,-90.6099020753777.jpg",3,291,268,210,130,501,398
"Morganza_all/015843@29.7268063439399,-90.6096587554807.jpg",3,253,261,232,133,485,394
"Morganza_all/015844@29.7269456276364,-90.6095338315333.jpg",3,299,249,247,167,546,416
"Morganza_all/015845@29.7272121187415,-90.6094079864689.jpg",1,228,237,284,160,512,397
"Morganza_all/015846@29.7276622668569,-90.6091204405247.jpg",1,261,264,281,143,542,407
"Morganza_all/015847@29.7280173019134,-90.6088991787959.jpg",1,281,253,284,151,565,404
"Morganza_all/015848@29.7281885211733,-90.6087958868775.jpg",1,242,260,264,148,506,408
"Morganza_all/015849@29.7287145333912,-90.6084276309009.jpg",1,205,263,276,155,481,418
"Morganza_all/015850@29.7288667487769,-90.6083390316244.jpg",1,250,261,240,139,490,400
"Morganza_all/015851@29.7290377791276,-90.608206594864.jpg",1,215,295,219,104,434,399
"Morganza_all/015852@29.7225842249859,-90.6112345495534.jpg",1,283,289,231,89,514,378
"Morganza_all/015853@29.7224877354168,-90.6110457099305.jpg",6,263,247,186,103,449,350
"Morganza_all/015855@29.7221345804104,-90.6116095262862.jpg",5,288,291,298,96,586,387
"Morganza_all/015856@29.722237117757,-90.6105883302972.jpg",2,0,304,570,100,570,404
"Morganza_all/015857@29.7216855956867,-90.6109494575796.jpg",1,187,310,300,129,487,439
"Morganza_all/015858@29.7219097740688,-90.611224831977.jpg",6,318,234,120,101,438,335
"Morganza_all/015859@29.7218555681962,-90.6117791785791.jpg",1,339,285,172,113,511,398
"Morganza_all/015860@29.7215890872156,-90.6119122881686.jpg",1,176,261,390,137,566,398
"Morganza_all/015861@29.7214559005832,-90.6119861514766.jpg",1,82,260,198,144,280,404
"Morganza_all/015862@29.7212973303565,-90.6120747529411.jpg",3,311,269,238,122,549,391
"Morganza_all/015863@29.7211772082034,-90.6122141149134.jpg",1,350,275,178,112,528,387
"Morganza_all/015864@29.7211276404211,-90.6112960720339.jpg",2,0,278,544,154,544,432
"Morganza_all/015865@29.7209250318389,-90.6114724811974.jpg",3,83,233,341,196,424,429
"Morganza_all/015866@29.7207807687715,-90.611852525388.jpg",4,311,292,111,85,422,377
"Morganza_all/015867@29.72063328802,-90.6116422236871.jpg",1,236,270,212,138,448,408
"Morganza_all/015868@29.7204239261514,-90.6117457780925.jpg",1,23,260,502,152,525,412
"Morganza_all/015869@29.7207840920039,-90.6124574570175.jpg",1,347,277,247,112,594,389
"Morganza_all/015870@29.7206129773602,-90.6125753209534.jpg",1,363,255,263,143,626,398
"Morganza_all/015871@29.7203005351791,-90.6124463870177.jpg",6,288,246,167,120,455,366
"Morganza_all/015872@29.7201509453937,-90.6118570685407.jpg",1,0,295,596,164,596,459
"Morganza_all/015874@29.7201479965694,-90.6124766282052.jpg",6,251,243,286,111,537,354
"Morganza_all/015875@29.7197520384381,-90.6122025258838.jpg",1,231,282,385,143,616,425
"Morganza_all/015876@29.7200613297844,-90.6129145680917.jpg",1,351,292,193,110,544,402
"Morganza_all/015877@29.7199152108015,-90.6129520713102.jpg",1,310,264,265,141,575,405
"Morganza_all/015878@29.7197348357328,-90.61254519825.jpg",6,209,247,232,103,441,350
"Morganza_all/015879@29.7196348769955,-90.6128811890523.jpg",6,149,271,229,106,378,377
"Morganza_all/015880@29.7194031494064,-90.6123872311832.jpg",2,0,278,436,132,436,410
"Morganza_all/015881@29.7192911395606,-90.6128472459731.jpg",6,184,275,232,95,416,370
"Morganza_all/015882@29.7191264166151,-90.6129723389392.jpg",6,207,268,234,95,441,363
"Morganza_all/015883@29.7188135746781,-90.6127705078413.jpg",2,0,272,518,160,518,432
"Morganza_all/015884@29.7192809146099,-90.6132992179866.jpg",1,299,266,215,127,514,393
"Morganza_all/015885@29.7149404301356,-90.5848114858805.jpg",1,139,278,444,125,583,403
"Morganza_all/015886@29.7151608806371,-90.5845391300324.jpg",1,74,275,558,125,632,400
"Morganza_all/015887@29.7161743721457,-90.5839408537483.jpg",1,229,231,277,214,506,445
"Morganza_all/015888@29.7164488368241,-90.5843489730671.jpg",6,199,282,269,102,468,384
"Morganza_all/015889@29.7168090924995,-90.5847318797308.jpg",6,185,289,265,88,450,377
"Morganza_all/015890@29.7162739395648,-90.5850722472812.jpg",6,118,261,337,105,455,366
"Morganza_all/015891@29.7134701438741,-90.5814632433222.jpg",2,229,236,410,247,639,483
"Morganza_all/015892@29.71318574248,-90.5813478453128.jpg",1,167,226,398,269,565,495
"Morganza_all/015893@29.7128164386586,-90.582215046612.jpg",6,186,230,241,123,427,353
"Morganza_all/015894@29.7124194269295,-90.5824600595338.jpg",6,184,258,206,101,390,359
"Morganza_all/015895@29.7084709909997,-90.5845019815178.jpg",1,111,247,390,147,501,394
"Morganza_all/015896@29.7086126302599,-90.5849918963811.jpg",2,149,275,490,152,639,427
"Morganza_all/015897@29.7079636052917,-90.584450464301.jpg",2,0,236,586,159,586,395
"Morganza_all/015898@29.7081531256537,-90.5848639437279.jpg",1,87,284,403,128,490,412
"Morganza_all/015899@29.7082643339361,-90.5853125983617.jpg",1,92,263,519,141,611,404
"Morganza_all/015900@29.7076394933764,-90.5847779152798.jpg",2,0,245,434,155,434,400
"Morganza_all/015901@29.7079069138399,-90.5850940093602.jpg",2,307,276,327,140,634,416
"Morganza_all/015902@29.7073995556653,-90.5850424577261.jpg",2,0,179,641,281,641,460
"Morganza_all/015903@29.7076668691972,-90.5853447237262.jpg",2,264,247,376,242,640,489
"Morganza_all/015904@29.7080184244676,-90.5855910461834.jpg",2,0,257,639,161,639,418
"Morganza_all/015905@29.7076747821377,-90.586734603201.jpg",6,181,231,320,135,501,366
"Morganza_all/015906@29.7076464280084,-90.58599489417.jpg",1,61,266,516,155,577,421
"Morganza_all/015907@29.7073065002002,-90.5856655116737.jpg",5,291,263,209,100,500,363
"Morganza_all/015908@29.7073884847331,-90.5862803585969.jpg",1,47,286,554,129,601,415
"Morganza_all/015909@29.7068836449467,-90.5856133573169.jpg",2,0,278,471,116,471,394
"Morganza_all/015910@29.7070007034136,-90.5860273757896.jpg",2,37,279,595,96,632,375
"Morganza_all/015911@29.7071485559185,-90.5865518268127.jpg",2,135,264,417,143,552,407
"Morganza_all/015912@29.7069567839106,-90.5867952768957.jpg",2,177,269,464,139,641,408
"Morganza_all/015913@29.7066590563658,-90.5864586802985.jpg",3,89,285,451,111,540,396
"Morganza_all/015914@29.7064516437953,-90.5860798936138.jpg",2,0,274,389,102,389,376
"Morganza_all/015915@29.7063462244638,-90.5866477183744.jpg",3,136,274,330,98,466,372
"Morganza_all/015916@29.7067225616818,-90.5870113853554.jpg",3,103,278,444,133,547,411
"Morganza_all/015917@29.7064466125451,-90.5873177060243.jpg",1,110,282,404,127,514,409
"Morganza_all/015918@29.7060635461018,-90.5868296001962.jpg",1,224,270,252,87,476,357
"Morganza_all/015919@29.7058838964782,-90.5870867852449.jpg",1,103,240,455,150,558,390
"Morganza_all/015920@29.7061885090659,-90.5875754760526.jpg",1,64,284,473,136,537,420
"Morganza_all/015921@29.7058444453456,-90.5886429354587.jpg",6,274,254,182,92,456,346
"Morganza_all/015922@29.7059187261377,-90.5879025061907.jpg",1,67,240,443,161,510,401
"Morganza_all/015923@29.705475196809,-90.5874010230439.jpg",1,62,234,459,165,521,399
"Morganza_all/015924@29.7056605940033,-90.5881602735548.jpg",1,125,296,385,111,510,407
"Morganza_all/015925@29.7053783452691,-90.5884182191708.jpg",1,114,278,514,138,628,416
"Morganza_all/015926@29.7050741677786,-90.5880055988365.jpg",1,92,282,386,88,478,370
"Morganza_all/015927@29.7051442774298,-90.5886620076971.jpg",3,101,268,531,164,632,432
"Morganza_all/015928@29.7046874227538,-90.5879393382849.jpg",1,68,221,290,208,358,429
"Morganza_all/015929@29.7045819560435,-90.5885002214171.jpg",1,79,250,511,129,590,379
"Morganza_all/015930@29.7049163252241,-90.5889126165394.jpg",1,106,270,530,148,636,418
"Morganza_all/015931@29.704634674815,-90.5892812123675.jpg",3,160,250,375,134,535,384
"Morganza_all/015932@29.7043542512681,-90.5887992424025.jpg",1,68,285,426,99,494,384
"Morganza_all/015933@29.7039328482089,-90.5890029049359.jpg",3,114,240,358,92,472,332
"Morganza_all/015934@29.7042506618883,-90.589692052139.jpg",5,214,195,205,178,419,373
"Morganza_all/015935@29.7047651643861,-90.5899371389875.jpg",3,226,269,232,84,458,353
"Morganza_all/015936@29.7039487402218,-90.5907453423301.jpg",6,231,249,210,96,441,345
"Morganza_all/015937@29.7038369632545,-90.590192977442.jpg",1,192,249,412,139,604,388
"Morganza_all/015938@29.7032669883695,-90.5897477474473.jpg",4,182,245,233,170,415,415
"Morganza_all/015939@29.7033483410053,-90.5913237176823.jpg",6,197,294,175,107,372,401
"Morganza_all/015941@29.7108367214389,-90.5865919580272.jpg",1,128,296,325,102,453,398
"Morganza_all/015942@29.7106908899509,-90.5867705902087.jpg",4,216,296,220,85,436,381
"Morganza_all/015943@29.7105127639534,-90.5870055357422.jpg",1,258,299,313,122,571,421
"Morganza_all/015944@29.710298383882,-90.5866053327886.jpg",2,296,299,341,100,637,399
"Morganza_all/015946@29.7103915648188,-90.5872120194162.jpg",2,0,299,479,124,479,423
"Morganza_all/015947@29.7099741350332,-90.5869628378052.jpg",1,123,286,351,101,474,387
"Morganza_all/015948@29.7102780289192,-90.5873250118245.jpg",1,125,298,354,133,479,431
"Morganza_all/015949@29.7101400980082,-90.5874568662802.jpg",2,158,233,483,182,641,415
"Morganza_all/015950@29.709836257491,-90.5871040163841.jpg",1,109,288,413,120,522,408
"Morganza_all/015951@29.7096173507856,-90.5873392634415.jpg",1,93,243,418,169,511,412
"Morganza_all/015952@29.7099211375299,-90.5876827577472.jpg",1,87,275,538,141,625,416
"Morganza_all/015953@29.7095466906209,-90.5878256983634.jpg",1,179,282,446,97,625,379
"Morganza_all/015954@29.7115813048285,-90.5884272799623.jpg",1,18,283,495,116,513,399
"Morganza_all/015955@29.7112366870275,-90.5880747573653.jpg",3,106,273,451,111,557,384
"Morganza_all/015956@29.7108977399095,-90.5872829974929.jpg",5,61,296,378,96,439,392
"Morganza_all/015957@29.7106469887025,-90.5876586665291.jpg",1,177,289,464,105,641,394
"Morganza_all/015958@29.7101516341903,-90.5880548050537.jpg",1,30,290,386,106,416,396
"Morganza_all/015959@29.7106362519347,-90.5886398975382.jpg",2,0,281,458,107,458,388
"Morganza_all/015960@29.7199727038483,-90.6095259764636.jpg",2,0,295,392,135,392,430
"Morganza_all/015961@29.7200152815539,-90.6091685008623.jpg",2,0,284,634,119,634,403
"Morganza_all/015962@29.7192746928391,-90.608700100379.jpg",2,0,261,638,143,638,404
"Morganza_all/015963@29.7189322415211,-90.6088993883908.jpg",1,124,269,479,148,603,417
"Morganza_all/015965@29.7192291003884,-90.609662541662.jpg",1,147,254,450,135,597,389
"Morganza_all/015966@29.7195988372766,-90.609798360107.jpg",1,25,277,548,132,573,409
"Morganza_all/015967@29.7197698967047,-90.6096659379145.jpg",1,64,236,302,226,366,462
"Morganza_all/015968@29.719899019604,-90.6100075526294.jpg",1,40,285,474,152,514,437
"Morganza_all/015969@29.719856038122,-90.61029212887.jpg",1,192,303,214,112,406,415
"Morganza_all/015970@29.719691156968,-90.610388054762.jpg",2,0,283,441,153,441,436
"Morganza_all/015971@29.7196137376371,-90.6101918375084.jpg",1,175,279,376,141,551,420
"Morganza_all/015972@29.7194679003615,-90.6102803481472.jpg",1,170,272,395,185,565,457
"Morganza_all/015973@29.7195645240105,-90.6104983219777.jpg",1,96,297,359,107,455,404
"Morganza_all/015974@29.7193134351256,-90.6099607818729.jpg",1,68,288,443,133,511,421
"Morganza_all/015975@29.7193283349996,-90.6103542581756.jpg",1,108,289,454,119,562,408
"Morganza_all/015977@29.7189479138946,-90.6105902339023.jpg",2,25,287,614,121,639,408
"Morganza_all/015978@29.7188425420302,-90.6099423235383.jpg",1,144,280,408,110,552,390
"Morganza_all/015979@29.7191296310407,-90.6100860176154.jpg",2,0,303,454,139,454,442
"Morganza_all/015980@29.7187571223608,-90.6094473174349.jpg",1,89,282,481,117,570,399
"Morganza_all/015981@29.7184059188083,-90.6092166030034.jpg",1,80,285,503,139,583,424
"Morganza_all/015982@29.7179621372051,-90.6094967984189.jpg",2,238,282,394,159,632,441
"Morganza_all/015983@29.7184765794294,-90.6104915979311.jpg",2,0,292,438,131,438,423
"Morganza_all/015984@29.7187046229216,-90.610315038734.jpg",2,0,311,478,114,478,425
"Morganza_all/015985@29.7187452259467,-90.6107520547947.jpg",2,203,256,433,155,636,411
"Morganza_all/015986@29.7186056200868,-90.6108186549613.jpg",3,71,296,451,236,522,532
"Morganza_all/015987@29.7187785382001,-90.6110287674981.jpg",3,72,296,426,111,498,407
"Morganza_all/015989@29.7175630481275,-90.6098130864474.jpg",1,263,302,158,116,421,418
"Morganza_all/015990@29.7172900563531,-90.6099171017176.jpg",1,114,311,501,93,615,404
"Morganza_all/015991@29.7167766233963,-90.6102633533611.jpg",1,187,297,365,129,552,426
"Morganza_all/015993@29.716288051332,-90.610500136484.jpg",1,160,320,438,98,598,418
"Morganza_all/015994@29.7165441665558,-90.6107970962322.jpg",1,137,264,348,122,485,386
"Morganza_all/015995@29.7161383487723,-90.6110405558763.jpg",3,88,285,463,109,551,394
"Morganza_all/015996@29.7159269144115,-90.6107724144799.jpg",2,0,274,466,205,466,479
"Morganza_all/015997@29.7157619125395,-90.6108464734307.jpg",1,176,297,337,142,513,439
"Morganza_all/015998@29.7156224671373,-90.6109422422818.jpg",1,267,299,317,243,584,542
"Morganza_all/015999@29.7153436434797,-90.6111410244122.jpg",1,207,288,338,148,545,436
"Morganza_all/016000@29.7151851539918,-90.6112442071403.jpg",1,301,303,255,120,556,423
"Morganza_all/016001@29.7150771230046,-90.611266850126.jpg",1,192,268,305,192,497,460
"Morganza_all/016002@29.7149128149185,-90.611472112511.jpg",1,160,217,455,264,615,481
"Morganza_all/016003@29.7150863205911,-90.6117842839868.jpg",2,0,197,547,224,547,421
"Morganza_all/016004@29.7146593064582,-90.6116488775986.jpg",2,0,261,349,217,349,478
"Morganza_all/016005@29.7145850537778,-90.612028392865.jpg",1,64,260,546,131,610,391
"Morganza_all/016006@29.714519647425,-90.6117008883534.jpg",1,340,288,146,137,486,425
"Morganza_all/016007@29.7143928529823,-90.6117819777605.jpg",1,297,288,158,110,455,398
"Morganza_all/016008@29.714221631216,-90.6118852503216.jpg",1,164,310,330,93,494,403
"Morganza_all/016009@29.7137905480633,-90.6121653305813.jpg",1,321,284,232,119,553,403
"Morganza_all/016010@29.7138879688922,-90.6125290193514.jpg",3,89,264,297,126,386,390
"Morganza_all/016011@29.7133146765687,-90.61240197428.jpg",1,208,250,332,184,540,434
"Morganza_all/016012@29.7131521944493,-90.6129351896846.jpg",1,120,278,422,95,542,373
